date (local),month,season,hy,dy,hd,dw,coal,hydro,gas,nuclear,petroleum,wind,other,solar,I_f
8/29/2018,8,s,1418,60,2.00,4,2669,34,16139,2703,0,,803,0,538.3558043
8/29/2018,8,s,1419,60,3.00,4,2609,33,15351,2703,0,,786,0,544.1429316
8/29/2018,8,s,1420,60,4.00,4,2600,34,14934,2706,0,,780,0,543.6436135
8/29/2018,8,s,1421,60,5.00,4,2597,34,15028,2704,0,,771,0,537.430801
8/29/2018,8,s,1422,60,6.00,4,2673,34,16232,2708,0,,847,0,530.656234
8/29/2018,8,s,1423,60,7.00,4,2961,34,18097,2707,0,,996,0,537.732498
8/29/2018,8,s,1424,60,8.00,4,3298,34,18643,2711,0,,999,29,538.2213282
8/29/2018,8,s,1425,60,9.00,4,3336,34,19456,2707,0,,1173,165,529.2900414
8/29/2018,8,s,1426,60,10.00,4,3739,34,20851,2710,0,,1319,367,520.6252974
8/29/2018,8,s,1427,60,11.00,4,4131,32,23281,2707,0,,1453,589,517.9815077
8/29/2018,8,s,1428,60,12.00,4,4415,31,25399,2703,0,,1508,705,515.4956628
8/29/2018,8,s,1429,60,13.00,4,3369,31,27057,2708,0,,1546,651,511.5926947
8/29/2018,8,s,1430,60,14.00,4,5737,31,28442,2704,0,,1555,532,510.4578837
8/29/2018,8,s,1431,60,15.00,4,4566,31,28487,2671,22,,1570,313,507.3560037
8/29/2018,8,s,1432,60,16.00,4,4629,31,27618,2633,5,,1769,135,510.2061575
8/29/2018,8,s,1433,60,17.00,4,4471,31,26407,2628,0,,1700,92,512.4238584
8/29/2018,8,s,1434,60,18.00,4,4305,39,25357,2623,0,,1636,68,510.0141224
8/29/2018,8,s,1435,60,19.00,4,4036,31,24702,2627,0,,1533,43,506.9681068
8/29/2018,8,s,1436,60,20.00,4,4062,30,23981,2622,0,,1520,4,504.3339377
8/29/2018,8,s,1437,60,21.00,4,4199,30,23618,2485,0,,1489,0,498.0446224
8/29/2018,8,s,1438,60,22.00,4,3908,30,22293,2443,0,,1364,0,504.1577218
8/29/2018,8,s,1439,60,23.00,4,3490,30,20294,2446,0,,1079,0,506.9347428
8/29/2018,8,s,1440,60,24.00,4,2994,29,18566,2446,0,,925,0,519.3826816
8/30/2018,8,s,1441,61,1.00,5,2653,30,17011,2447,0,,808,0,526.4486025
8/30/2018,8,s,1442,61,2.00,5,2559,30,15864,2454,0,,780,0,536.0775537
8/30/2018,8,s,1443,61,3.00,5,2541,30,15079,2458,0,,790,0,542.0984534
8/30/2018,8,s,1444,61,4.00,5,2541,30,14560,2479,0,,777,0,541.306666
8/30/2018,8,s,1445,61,5.00,5,2533,30,14688,2512,0,,770,0,536.9553683
8/30/2018,8,s,1446,61,6.00,5,2657,31,15846,2613,0,,826,0,526.4280251
8/30/2018,8,s,1447,61,7.00,5,2838,32,17768,2697,0,,917,0,535.3265079
8/30/2018,8,s,1448,61,8.00,5,2941,31,18240,2701,0,,971,26,534.5842946
8/30/2018,8,s,1449,61,9.00,5,3217,31,18726,2711,0,,1130,163,525.2303307
8/30/2018,8,s,1450,61,10.00,5,3434,31,20385,2707,0,,1359,374,517.0696223
8/30/2018,8,s,1451,61,11.00,5,3799,31,22531,2708,9,,1419,609,512.3255208
8/30/2018,8,s,1452,61,12.00,5,4147,32,24728,2711,0,,1494,647,515.0069168
8/30/2018,8,s,1453,61,13.00,5,4327,31,25891,2707,0,,1520,675,512.3113975
8/30/2018,8,s,1454,61,14.00,5,4395,31,26583,2703,0,,1485,518,508.9087576
8/30/2018,8,s,1455,61,15.00,5,4280,31,26472,2706,8,,1447,481,506.8372923
8/30/2018,8,s,1456,61,16.00,5,4132,31,26583,2702,12,,1426,389,505.3394497
8/30/2018,8,s,1457,61,17.00,5,4167,31,26360,2700,0,,1513,308,505.8295008
8/30/2018,8,s,1458,61,18.00,5,4325,39,25940,2694,0,,1524,241,506.4946639
8/30/2018,8,s,1459,61,19.00,5,4225,31,25365,2697,0,,1506,102,508.9316244
8/30/2018,8,s,1460,61,20.00,5,4192,31,24590,2696,0,,1501,14,508.8709077
8/30/2018,8,s,1461,61,21.00,5,4248,31,24606,2696,0,,1507,0,507.7147146
8/30/2018,8,s,1462,61,22.00,5,4070,31,23082,2694,0,,1387,0,512.2353369
8/30/2018,8,s,1463,61,23.00,5,3735,30,20770,2696,0,,1100,0,520.1041473
8/30/2018,8,s,1464,61,24.00,5,3182,31,18939,2696,0,,895,0,529.3947331
8/31/2018,8,s,1465,62,1.00,6,2779,31,17485,2699,0,,782,0,537.9898759
8/31/2018,8,s,1466,62,2.00,6,2689,31,16221,2701,0,,779,0,548.272455
8/31/2018,8,s,1467,62,3.00,6,2682,31,15249,2701,0,,780,0,552.0568614
8/31/2018,8,s,1468,62,4.00,6,2686,31,14761,2705,0,,777,0,545.6514416
8/31/2018,8,s,1469,62,5.00,6,2678,31,14876,2706,0,,790,0,541.1322434
8/31/2018,8,s,1470,62,6.00,6,2665,31,16073,2705,0,,858,0,523.6655081
8/31/2018,8,s,1471,62,7.00,6,2912,31,17575,2704,0,,978,0,531.5972505
8/31/2018,8,s,1472,62,8.00,6,3140,30,18379,2705,0,,1031,23,529.7201228
8/31/2018,8,s,1473,62,9.00,6,3324,31,19411,2706,0,,1250,178,522.4643536
8/31/2018,8,s,1474,62,10.00,6,3745,31,21103,2700,1,,1435,448,520.8540226
8/31/2018,8,s,1475,62,11.00,6,4147,30,23409,2704,0,,1498,637,518.3469705
8/31/2018,8,s,1476,62,12.00,6,4406,31,25810,2706,0,,1554,764,515.5303728
8/31/2018,8,s,1477,62,13.00,6,4504,30,28155,2702,0,,1567,755,516.5203905
8/31/2018,8,s,1478,62,14.00,6,4629,31,29544,2699,0,,1531,722,517.1064731
8/31/2018,8,s,1479,62,15.00,6,4653,30,30099,2690,0,,1548,726,515.9050166
8/31/2018,8,s,1480,62,16.00,6,4642,31,30342,2691,0,,1575,557,516.3406244
8/31/2018,8,s,1481,62,17.00,6,4615,30,29426,2691,0,,1576,431,513.6655914
8/31/2018,8,s,1482,62,18.00,6,4600,39,28079,2692,0,,1582,257,511.0193966
8/31/2018,8,s,1483,62,19.00,6,4524,29,26488,2688,0,,1566,92,511.2585756
8/31/2018,8,s,1484,62,20.00,6,4407,30,25192,2691,0,,1562,11,508.4776585
8/31/2018,8,s,1485,62,21.00,6,4436,30,24630,2691,0,,1546,0,505.585859
8/31/2018,8,s,1486,62,22.00,6,4346,30,22594,1848,0,,1434,22,510.2433551
8/31/2018,8,s,1487,62,23.00,6,3992,30,21098,1847,0,,1222,22,511.333637
8/31/2018,8,s,1488,62,24.00,6,3622,29,19411,1848,0,,957,22,513.290814
9/1/2018,9,f,1489,63,1.00,7,3178,30,18614,2698,0,,867,0,520.995647
9/1/2018,9,f,1490,63,2.00,7,2771,30,17494,2699,0,,815,0,527.1515523
9/1/2018,9,f,1491,63,3.00,7,2671,30,16394,2700,0,,812,0,532.3479683
9/1/2018,9,f,1492,63,4.00,7,2606,30,15692,2702,0,,812,0,536.8465402
9/1/2018,9,f,1493,63,5.00,7,2603,30,15271,2701,0,,805,0,537.6337714
9/1/2018,9,f,1494,63,6.00,7,2602,29,15349,2703,0,,808,0,538.0176686
9/1/2018,9,f,1495,63,7.00,7,2607,30,15724,2702,0,,928,0,540.5602022
9/1/2018,9,f,1496,63,8.00,7,2711,29,16216,2704,0,,1024,14,534.2251378
9/1/2018,9,f,1497,63,9.00,7,3053,29,17905,2704,0,,1124,162,529.532362
9/1/2018,9,f,1498,63,10.00,7,3466,30,20209,2702,0,,1232,403,527.7548507
9/1/2018,9,f,1499,63,11.00,7,3956,29,22500,2703,0,,1364,670,519.2241045
9/1/2018,9,f,1500,63,12.00,7,4409,30,24854,2697,0,,1535,790,517.8728597
9/1/2018,9,f,1501,63,13.00,7,4625,31,26578,2702,0,,1569,784,516.6592747
9/1/2018,9,f,1502,63,14.00,7,4633,31,28527,2700,0,,1564,706,520.5947814
9/1/2018,9,f,1503,63,15.00,7,4617,31,29220,2702,0,,1572,828,520.0808661
9/1/2018,9,f,1504,63,16.00,7,4613,31,29525,2694,0,,1567,834,519.7571442
9/1/2018,9,f,1505,63,17.00,7,4614,32,30815,2698,0,,1571,793,518.4817776
9/1/2018,9,f,1506,63,18.00,7,4617,38,29241,2691,0,,1573,540,514.8910963
9/1/2018,9,f,1507,63,19.00,7,4540,31,27910,2689,0,,1569,270,513.8461413
9/1/2018,9,f,1508,63,20.00,7,4467,31,26262,2690,0,,1566,27,511.8767151
9/1/2018,9,f,1509,63,21.00,7,4236,31,25588,2689,0,,1569,0,502.4937137
9/1/2018,9,f,1510,63,22.00,7,4135,30,23866,2686,0,,1529,0,505.5304641
9/1/2018,9,f,1511,63,23.00,7,3813,31,22321,2693,0,,1293,0,510.5087766
9/1/2018,9,f,1512,63,24.00,7,3457,30,20589,2696,0,,1028,0,512.3520403
9/2/2018,9,f,1513,64,1.00,1,3185,31,18860,2694,0,,915,0,511.1719796
9/2/2018,9,f,1514,64,2.00,1,2798,30,17584,2698,0,,871,0,514.222686
9/2/2018,9,f,1515,64,3.00,1,2567,31,16488,2699,0,,840,0,520.9187957
9/2/2018,9,f,1516,64,4.00,1,2489,30,15696,2701,0,,829,0,525.460386
9/2/2018,9,f,1517,64,5.00,1,2431,31,15341,2703,0,,814,0,528.2383494
9/2/2018,9,f,1518,64,6.00,1,2407,29,15222,2703,0,,817,0,526.853549
9/2/2018,9,f,1519,64,7.00,1,2422,30,15497,2704,0,,900,0,531.7202599
9/2/2018,9,f,1520,64,8.00,1,2447,30,15972,2706,0,,996,16,523.4803129
9/2/2018,9,f,1521,64,9.00,1,2777,30,17686,2705,0,,1150,164,529.2077871
9/2/2018,9,f,1522,64,10.00,1,3512,30,19479,2699,0,,1235,406,536.5487441
9/2/2018,9,f,1523,64,11.00,1,4177,30,21561,2705,0,,1367,534,527.6513742
9/2/2018,9,f,1524,64,12.00,1,4416,30,23375,2705,0,,1556,619,521.0416018
9/2/2018,9,f,1525,64,13.00,1,4559,30,24583,2705,0,,1583,722,519.3884864
9/2/2018,9,f,1526,64,14.00,1,4595,30,25603,2707,0,,1592,590,517.637409
9/2/2018,9,f,1527,64,15.00,1,4555,29,26104,2706,0,,1588,373,516.3872108
9/2/2018,9,f,1528,64,16.00,1,4438,29,25475,2694,0,,1593,296,511.3630842
9/2/2018,9,f,1529,64,17.00,1,4252,29,24666,2704,0,,1583,335,505.7983772
9/2/2018,9,f,1530,64,18.00,1,4121,38,24435,2697,0,,1535,305,502.3522591
9/2/2018,9,f,1531,64,19.00,1,3919,28,23723,2700,0,,1503,169,501.2954978
9/2/2018,9,f,1532,64,20.00,1,3884,28,22746,2699,0,,1546,18,500.4583805
9/2/2018,9,f,1533,64,21.00,1,3906,27,22089,2700,0,,1513,16,498.6749635
9/2/2018,9,f,1534,64,22.00,1,3790,27,21232,2697,0,,1400,0,506.2187505
9/2/2018,9,f,1535,64,23.00,1,3598,28,19507,2700,0,,1172,0,513.3911501
9/2/2018,9,f,1536,64,24.00,1,3463,27,18102,2703,0,,1038,0,521.5363571
9/3/2018,9,f,1537,65,1.00,2,3114,27,16826,2701,0,,694,0,532.173933
9/3/2018,9,f,1538,65,2.00,2,2967,27,15641,2704,0,,653,0,541.2336455
9/3/2018,9,f,1539,65,3.00,2,2938,28,14762,2707,0,,665,0,545.8961078
9/3/2018,9,f,1540,65,4.00,2,2869,27,14338,2709,0,,658,0,546.9258709
9/3/2018,9,f,1541,65,5.00,2,2715,28,14453,2708,0,,653,0,546.0594967
9/3/2018,9,f,1542,65,6.00,2,2681,27,14745,2709,0,,648,0,540.8767021
9/3/2018,9,f,1543,65,7.00,2,2687,27,15320,2710,0,,751,0,541.4994251
9/3/2018,9,f,1544,65,8.00,2,2749,28,15718,2712,0,,876,21,535.8575235
9/3/2018,9,f,1545,65,9.00,2,3026,29,16911,2712,0,,1141,151,532.6600417
9/3/2018,9,f,1546,65,10.00,2,3627,30,18546,2711,0,,1194,305,529.9636687
9/3/2018,9,f,1547,65,11.00,2,4127,29,20640,2714,0,,1226,394,525.3892915
9/3/2018,9,f,1548,65,12.00,2,4348,29,22495,2715,0,,1266,389,523.2242654
9/3/2018,9,f,1549,65,13.00,2,4583,30,23577,2706,0,,1359,391,524.4968179
9/3/2018,9,f,1550,65,14.00,2,4639,29,23362,2720,0,,1516,235,523.0091804
9/3/2018,9,f,1551,65,15.00,2,4558,29,22304,2723,0,,1502,231,520.3970363
9/3/2018,9,f,1552,65,16.00,2,4303,30,21526,2720,0,,1496,322,518.8905332
9/3/2018,9,f,1553,65,17.00,2,4207,30,21352,2722,0,,1469,272,515.6170526
9/3/2018,9,f,1554,65,18.00,2,4160,40,21136,2720,0,,1448,154,513.8702521
9/3/2018,9,f,1555,65,19.00,2,4059,30,20845,2720,0,,1449,59,508.8954163
9/3/2018,9,f,1556,65,20.00,2,4024,29,20723,2722,0,,1481,7,505.9871286
9/3/2018,9,f,1557,65,21.00,2,4089,30,20691,2720,0,,1402,0,506.3538305
9/3/2018,9,f,1558,65,22.00,2,3907,29,19741,2720,0,,1206,0,508.0768086
9/3/2018,9,f,1559,65,23.00,2,3627,29,17987,2721,0,,1012,0,522.8944341
9/3/2018,9,f,1560,65,24.00,2,3226,30,16648,2724,0,,891,0,524.9641433
9/4/2018,9,f,1561,66,1.00,3,2786,29,15855,2715,0,,809,0,531.9760865
9/4/2018,9,f,1562,66,2.00,3,2587,29,14924,2715,0,,801,0,538.2731421
9/4/2018,9,f,1563,66,3.00,3,2555,29,14230,2715,0,,795,0,541.794311
9/4/2018,9,f,1564,66,4.00,3,2555,30,14015,2716,0,,801,0,541.2609861
9/4/2018,9,f,1565,66,5.00,3,2552,29,14212,2724,0,,830,0,538.2374294
9/4/2018,9,f,1566,66,6.00,3,2656,29,15481,2723,0,,903,0,532.5278245
9/4/2018,9,f,1567,66,7.00,3,2925,29,17582,2723,0,,948,0,535.7069854
9/4/2018,9,f,1568,66,8.00,3,3264,29,18320,2722,0,,993,27,529.8911412
9/4/2018,9,f,1569,66,9.00,3,3494,29,19309,2724,0,,1147,195,527.3309592
9/4/2018,9,f,1570,66,10.00,3,3927,28,21259,2720,0,,1172,485,522.8322437
9/4/2018,9,f,1571,66,11.00,3,4229,29,23505,2724,0,,1232,615,524.3571265
9/4/2018,9,f,1572,66,12.00,3,4498,28,25327,2722,0,,1246,718,518.5519324
9/4/2018,9,f,1573,66,13.00,3,4560,28,26938,2723,0,,1366,770,517.786444
9/4/2018,9,f,1574,66,14.00,3,4567,26,28306,2720,13,,1545,775,519.671275
9/4/2018,9,f,1575,66,15.00,3,4612,24,29381,2720,0,,1563,699,516.3218434
9/4/2018,9,f,1576,66,16.00,3,4717,26,29753,2715,0,,1555,619,516.3541826
9/4/2018,9,f,1577,66,17.00,3,4629,39,29562,2715,0,,1535,587,515.6761928
9/4/2018,9,f,1578,66,18.00,3,4474,40,28856,2714,0,,1527,395,516.8748336
9/4/2018,9,f,1579,66,19.00,3,4343,23,28032,2710,0,,1530,160,514.0426994
9/4/2018,9,f,1580,66,20.00,3,4296,22,27192,2713,0,,1567,12,513.137509
9/4/2018,9,f,1581,66,21.00,3,4361,22,26499,2714,0,,1509,0,514.9035034
9/4/2018,9,f,1582,66,22.00,3,4219,23,24511,2711,0,,1308,0,516.3012619
9/4/2018,9,f,1583,66,23.00,3,3891,24,22069,2714,0,,1148,0,516.0544486
9/4/2018,9,f,1584,66,24.00,3,3489,26,19867,2712,0,,892,0,515.2368147
9/5/2018,9,f,1585,67,1.00,4,2979,25,18604,2711,0,,923,0,516.5458523
9/5/2018,9,f,1586,67,2.00,4,2677,26,17572,2715,0,,864,0,522.8013279
9/5/2018,9,f,1587,67,3.00,4,2533,26,16620,2718,0,,859,0,528.2496707
9/5/2018,9,f,1588,67,4.00,4,2508,26,16071,2715,0,,832,0,530.6000849
9/5/2018,9,f,1589,67,5.00,4,2525,26,16075,2714,0,,858,0,526.3550359
9/5/2018,9,f,1590,67,6.00,4,2618,26,17107,2717,0,,920,0,522.6633012
9/5/2018,9,f,1591,67,7.00,4,3029,26,19050,2719,0,,964,0,528.976638
9/5/2018,9,f,1592,67,8.00,4,3285,27,19217,2718,0,,1013,27,526.9422144
9/5/2018,9,f,1593,67,9.00,4,3443,27,20114,2717,0,,1163,182,519.7990268
9/5/2018,9,f,1594,67,10.00,4,3785,29,21902,2718,0,,1282,446,520.8162813
9/5/2018,9,f,1595,67,11.00,4,4039,29,24342,2717,0,,1494,642,512.7420057
9/5/2018,9,f,1596,67,12.00,4,4248,28,26758,2716,0,,1533,771,512.9203052
9/5/2018,9,f,1597,67,13.00,4,4443,28,28747,2712,0,,1540,810,512.8985304
9/5/2018,9,f,1598,67,14.00,4,4569,27,30362,2711,0,,1533,858,513.8519912
9/5/2018,9,f,1599,67,15.00,4,4556,29,31621,2706,0,,1527,871,517.2705498
9/5/2018,9,f,1600,67,16.00,4,4644,28,32455,2697,0,,1546,816,520.1120823
9/5/2018,9,f,1601,67,17.00,4,4541,28,32952,2692,0,,1546,611,520.6851343
9/5/2018,9,f,1602,67,18.00,4,4511,38,32680,2701,0,,1535,401,514.2705996
9/5/2018,9,f,1603,67,19.00,4,4411,28,31117,2698,0,,1538,167,509.390318
9/5/2018,9,f,1604,67,20.00,4,4325,27,29367,2700,0,,1543,8,510.2535053
9/5/2018,9,f,1605,67,21.00,4,4360,27,28477,2698,0,,1507,0,509.4289444
9/5/2018,9,f,1606,67,22.00,4,4226,28,25813,2699,0,,1440,0,514.3398035
9/5/2018,9,f,1607,67,23.00,4,3981,27,23312,2698,0,,1283,0,519.0836448
9/5/2018,9,f,1608,67,24.00,4,3669,28,20784,2701,0,,1030,0,519.9878382
9/6/2018,9,f,1609,68,1.00,5,3094,27,19152,2706,0,,880,0,517.1887698
9/6/2018,9,f,1610,68,2.00,5,2719,28,18118,2702,0,,802,0,516.8186521
9/6/2018,9,f,1611,68,3.00,5,2621,28,16849,2703,0,,830,0,534.8591804
9/6/2018,9,f,1612,68,4.00,5,2583,28,16099,2703,0,,897,0,537.4220195
9/6/2018,9,f,1613,68,5.00,5,2572,28,16144,2707,0,,840,0,537.6141873
9/6/2018,9,f,1614,68,6.00,5,2665,29,17034,2705,0,,899,0,529.8409079
9/6/2018,9,f,1615,68,7.00,5,3082,29,18693,2707,0,,925,0,534.4805623
9/6/2018,9,f,1616,68,8.00,5,3284,28,19166,2708,0,,941,18,534.7477926
9/6/2018,9,f,1617,68,9.00,5,3547,28,20203,2707,0,,1060,200,527.1797823
9/6/2018,9,f,1618,68,10.00,5,3791,27,22078,2705,3,,1183,482,521.2030277
9/6/2018,9,f,1619,68,11.00,5,3896,25,24369,2703,8,,1282,671,509.4190395
9/6/2018,9,f,1620,68,12.00,5,3405,26,27153,2701,53,,1249,783,511.3868791
9/6/2018,9,f,1621,68,13.00,5,3439,26,28919,2699,0,,1340,769,504.320208
9/6/2018,9,f,1622,68,14.00,5,3348,25,30143,2700,0,,1500,678,504.4867766
9/6/2018,9,f,1623,68,15.00,5,3375,26,30654,2712,11,,1524,556,504.1107987
9/6/2018,9,f,1624,68,16.00,5,3468,28,30674,2693,33,,1529,531,507.3180202
9/6/2018,9,f,1625,68,17.00,5,3541,28,30318,2692,97,,1514,505,503.1242691
9/6/2018,9,f,1626,68,18.00,5,3504,40,29886,2691,97,,1372,351,501.3285907
9/6/2018,9,f,1627,68,19.00,5,3463,28,28696,2691,34,,1366,155,504.6086466
9/6/2018,9,f,1628,68,20.00,5,3426,28,27433,2691,0,,1354,13,507.2955469
9/6/2018,9,f,1629,68,21.00,5,3461,26,26438,2688,0,,1371,0,508.8583713
9/6/2018,9,f,1630,68,22.00,5,3410,26,24492,2693,0,,1240,0,513.9439851
9/6/2018,9,f,1631,68,23.00,5,3315,26,21908,2694,0,,1018,0,510.7789243
9/6/2018,9,f,1632,68,24.00,5,2814,26,19771,2692,0,,1038,0,505.2437755
9/7/2018,9,f,1633,69,1.00,6,2264,27,18410,2697,0,,746,0,499.3301364
9/7/2018,9,f,1634,69,2.00,6,1951,26,17412,2696,0,,728,0,503.6303768
9/7/2018,9,f,1635,69,3.00,6,1924,27,16354,2695,0,,723,0,516.2525675
9/7/2018,9,f,1636,69,4.00,6,1913,26,15671,2695,0,,723,0,527.795519
9/7/2018,9,f,1637,69,5.00,6,1751,27,15737,2700,0,,746,0,524.759321
9/7/2018,9,f,1638,69,6.00,6,2066,27,16420,2701,0,,796,0,516.0007579
9/7/2018,9,f,1639,69,7.00,6,2482,26,18121,2698,0,,802,0,523.2639291
9/7/2018,9,f,1640,69,8.00,6,2698,27,18576,2699,0,,858,21,521.6066375
9/7/2018,9,f,1641,69,9.00,6,2947,26,19492,2703,0,,1027,203,516.6024982
9/7/2018,9,f,1642,69,10.00,6,3319,27,20820,2701,0,,1255,487,512.6703516
9/7/2018,9,f,1643,69,11.00,6,3705,27,22400,2700,0,,1462,631,514.1371017
9/7/2018,9,f,1644,69,12.00,6,4086,26,24152,2701,0,,1525,749,510.8823236
9/7/2018,9,f,1645,69,13.00,6,4111,27,25894,2697,0,,1528,813,509.7349048
9/7/2018,9,f,1646,69,14.00,6,4136,26,27607,2698,0,,1535,841,510.117595
9/7/2018,9,f,1647,69,15.00,6,4197,27,28532,2692,0,,1521,781,508.5461849
9/7/2018,9,f,1648,69,16.00,6,4221,26,28855,2678,0,,1524,628,508.3474569
9/7/2018,9,f,1649,69,17.00,6,4177,28,28214,2686,0,,1509,544,510.0889881
9/7/2018,9,f,1650,69,18.00,6,4197,38,26994,2691,0,,1514,301,511.8678881
9/7/2018,9,f,1651,69,19.00,6,4041,27,25284,2688,0,,1511,109,513.2632207
9/7/2018,9,f,1652,69,20.00,6,3888,23,24481,2686,0,,1508,9,512.210129
9/7/2018,9,f,1653,69,21.00,6,3846,23,23530,2692,0,,1382,0,511.1224307
9/7/2018,9,f,1654,69,22.00,6,3596,27,22306,2691,0,,1214,0,514.8579218
9/7/2018,9,f,1655,69,23.00,6,3295,27,19931,1852,0,,994,0,517.0466509
9/7/2018,9,f,1656,69,24.00,6,2809,26,18629,1849,0,,829,22,510.8324206
9/8/2018,9,f,1657,70,1.00,7,2467,26,17677,2699,0,,833,0,515.0885138
9/8/2018,9,f,1658,70,2.00,7,2222,26,16555,2695,0,,803,0,518.4811723
9/8/2018,9,f,1659,70,3.00,7,2091,26,15610,2701,0,,782,0,528.1103547
9/8/2018,9,f,1660,70,4.00,7,2048,27,14888,2700,0,,788,0,531.9457029
9/8/2018,9,f,1661,70,5.00,7,2020,26,14512,2695,0,,783,0,536.3870139
9/8/2018,9,f,1662,70,6.00,7,2027,26,14507,2704,0,,783,0,527.8597301
9/8/2018,9,f,1663,70,7.00,7,2070,26,15050,2703,0,,911,0,528.5596646
9/8/2018,9,f,1664,70,8.00,7,2276,25,15420,2705,0,,963,15,516.8720183
9/8/2018,9,f,1665,70,9.00,7,2495,26,17268,2704,0,,1066,199,509.8356253
9/8/2018,9,f,1666,70,10.00,7,3055,26,20029,2698,0,,1143,491,515.8203877
9/8/2018,9,f,1667,70,11.00,7,3440,26,22626,2700,0,,1195,636,510.7767808
9/8/2018,9,f,1668,70,12.00,7,3680,26,25050,2705,0,,1240,732,510.1987868
9/8/2018,9,f,1669,70,13.00,7,3964,25,26736,2695,0,,1238,769,509.4473819
9/8/2018,9,f,1670,70,14.00,7,4055,27,27730,2694,0,,1236,743,509.7840686
9/8/2018,9,f,1671,70,15.00,7,4111,27,28105,2694,0,,1235,572,511.4997122
9/8/2018,9,f,1672,70,16.00,7,4041,27,28182,2690,0,,1238,489,509.9439451
9/8/2018,9,f,1673,70,17.00,7,4072,28,27701,2696,0,,1239,303,510.65179
9/8/2018,9,f,1674,70,18.00,7,4028,38,27119,2689,0,,1239,204,513.5658322
9/8/2018,9,f,1675,70,19.00,7,3949,28,25685,2692,0,,1228,105,513.5665548
9/8/2018,9,f,1676,70,20.00,7,3783,24,24488,2695,0,,1213,11,508.3979927
9/8/2018,9,f,1677,70,21.00,7,3748,22,23603,2690,0,,1165,0,506.3138022
9/8/2018,9,f,1678,70,22.00,7,3549,24,22139,2696,0,,1126,0,502.9097094
9/8/2018,9,f,1679,70,23.00,7,3273,23,20291,2698,0,,1042,0,509.1999077
9/8/2018,9,f,1680,70,24.00,7,2855,24,18857,2698,0,,893,0,513.1121866
9/9/2018,9,f,1681,71,1.00,1,2538,25,17479,2698,0,,672,0,515.9292969
9/9/2018,9,f,1682,71,2.00,1,2329,24,16210,2698,0,,625,0,521.0208269
9/9/2018,9,f,1683,71,3.00,1,2194,24,15243,2699,0,,603,0,527.5291941
9/9/2018,9,f,1684,71,4.00,1,2136,25,14463,2704,0,,617,0,533.1499498
9/9/2018,9,f,1685,71,5.00,1,2089,25,14067,2701,0,,608,0,534.8989727
9/9/2018,9,f,1686,71,6.00,1,2092,25,14048,2706,0,,609,0,534.2468182
9/9/2018,9,f,1687,71,7.00,1,2120,24,14452,2705,0,,613,0,538.246077
9/9/2018,9,f,1688,71,8.00,1,2137,25,14885,2699,0,,776,21,517.3686031
9/9/2018,9,f,1689,71,9.00,1,2371,25,17111,2704,0,,973,203,514.1675602
9/9/2018,9,f,1690,71,10.00,1,2924,25,19662,2703,0,,1120,491,519.3682929
9/9/2018,9,f,1691,71,11.00,1,3346,25,22325,2700,0,,1214,688,512.1678569
9/9/2018,9,f,1692,71,12.00,1,3614,25,24884,2698,0,,1344,787,507.552131
9/9/2018,9,f,1693,71,13.00,1,3662,24,27061,2702,0,,1535,792,503.4576812
9/9/2018,9,f,1694,71,14.00,1,3765,25,28463,2699,0,,1591,787,507.4081339
9/9/2018,9,f,1695,71,15.00,1,3676,25,29092,2699,0,,1593,828,509.6360119
9/9/2018,9,f,1696,71,16.00,1,3782,25,29560,2690,0,,1579,651,508.2697081
9/9/2018,9,f,1697,71,17.00,1,3794,26,30025,2690,0,,1569,542,505.174179
9/9/2018,9,f,1698,71,18.00,1,3801,39,29509,2691,0,,1580,342,507.7928499
9/9/2018,9,f,1699,71,19.00,1,3746,22,28205,2692,0,,1568,104,506.2479217
9/9/2018,9,f,1700,71,20.00,1,3667,21,26713,2698,0,,1574,13,505.640445
9/9/2018,9,f,1701,71,21.00,1,3680,22,25883,2699,0,,1490,0,505.0168942
9/9/2018,9,f,1702,71,22.00,1,3649,25,24014,2697,0,,1293,0,503.9611305
9/9/2018,9,f,1703,71,23.00,1,3417,25,21619,2706,0,,1099,0,508.7535753
9/9/2018,9,f,1704,71,24.00,1,3047,24,19641,2702,0,,888,0,509.887809
9/10/2018,9,f,1705,72,1.00,2,2557,25,17962,2702,0,,692,0,514.7290343
9/10/2018,9,f,1706,72,2.00,2,2328,25,16752,2703,0,,644,0,520.9325482
9/10/2018,9,f,1707,72,3.00,2,2219,25,15798,2692,0,,629,0,530.4388443
9/10/2018,9,f,1708,72,4.00,2,2199,25,15208,2697,0,,623,0,534.090903
9/10/2018,9,f,1709,72,5.00,2,2210,25,15219,2694,0,,633,0,527.6156709
9/10/2018,9,f,1710,72,6.00,2,2317,25,16211,2694,0,,689,22,525.1554036
9/10/2018,9,f,1711,72,7.00,2,2695,24,17781,2705,0,,720,0,530.9902846
9/10/2018,9,f,1712,72,8.00,2,2735,25,18285,2705,0,,861,23,523.988379
9/10/2018,9,f,1713,72,9.00,2,2958,25,19715,2704,0,,991,206,516.7241856
9/10/2018,9,f,1714,72,10.00,2,3322,24,21833,2703,0,,1118,493,512.0522709
9/10/2018,9,f,1715,72,11.00,2,3574,23,24449,2698,0,,1154,677,505.9895943
9/10/2018,9,f,1716,72,12.00,2,3603,22,26651,2701,0,,1320,796,504.6848078
